,subj_idx,group_idx,turn_type,task_type,snr_type,trial_num,step_att,response,rt,step_unatnd
1470,55,Larynx,Right iTBS,Cons,Clear,67,4,1,0.518465000088327,1
1471,55,Larynx,Right iTBS,Cons,Clear,68,4,1,0.971261299913749,1
1472,55,Larynx,Right iTBS,Cons,Clear,69,5,1,0.8003829000517729,1
1473,55,Larynx,Right iTBS,Cons,Clear,70,3,1,0.72566460003145,1
1474,55,Larynx,Right iTBS,Cons,Clear,71,2,1,2.71930529992096,1
1475,55,Larynx,Right iTBS,Cons,Clear,72,3,1,0.784970299922861,1
1476,55,Larynx,Right iTBS,Cons,Clear,73,3,1,0.6417914000339809,1
1477,55,Larynx,Right iTBS,Cons,Clear,74,3,0,0.716818599961698,1
1478,55,Larynx,Right iTBS,Cons,Clear,75,3,0,0.621193200000562,1
1479,55,Larynx,Right iTBS,Cons,Clear,76,2,0,0.7483477999921891,1
1480,55,Larynx,Right iTBS,Cons,Clear,77,5,1,0.632873499998823,1
1481,55,Larynx,Right iTBS,Cons,Clear,78,1,0,0.53760349994991,1
1482,55,Larynx,Right iTBS,Cons,Clear,79,1,0,0.556916899979115,1
1483,55,Larynx,Right iTBS,Cons,Clear,80,4,1,0.582978799939156,1
1484,55,Larynx,Right iTBS,Cons,Clear,81,2,1,0.8970158000011,1
1485,55,Larynx,Right iTBS,Cons,Clear,82,3,1,0.81933929992374,1
1486,55,Larynx,Right iTBS,Cons,Clear,83,2,0,0.660958899999969,1
1487,55,Larynx,Right iTBS,Cons,Clear,84,5,1,0.5707863999996329,1
1488,55,Larynx,Right iTBS,Cons,Clear,85,5,1,1.75998240010813,1
1489,55,Larynx,Right iTBS,Cons,Clear,86,5,1,0.5887054000049828,1
1490,55,Larynx,Right iTBS,Cons,Clear,87,4,1,0.610294800018892,1
1491,55,Larynx,Right iTBS,Cons,Clear,88,3,0,1.2651613999623799,1
1492,55,Larynx,Right iTBS,Cons,Clear,89,1,0,0.619526700000279,1
1493,55,Larynx,Right iTBS,Cons,Clear,90,4,1,0.568771600024775,1
1494,55,Larynx,Right iTBS,Cons,Clear,91,3,1,1.20301219995599,1
1495,55,Larynx,Right iTBS,Cons,Clear,92,4,1,0.738119499990717,1
1496,55,Larynx,Right iTBS,Cons,Clear,93,3,1,0.709992000018246,1
1497,55,Larynx,Right iTBS,Cons,Clear,94,2,0,0.678166300058365,1
1498,55,Larynx,Right iTBS,Cons,Clear,95,3,0,0.7276600999757651,1
1499,55,Larynx,Right iTBS,Cons,Clear,96,5,1,1.0166412000544398,1
1500,55,Larynx,Right iTBS,Cons,Clear,97,3,1,1.4416603000136101,1
1501,55,Larynx,Right iTBS,Cons,Clear,98,3,1,0.701882899971679,1
1502,55,Larynx,Right iTBS,Cons,Clear,99,2,0,0.6970433000242341,1
1503,55,Larynx,Right iTBS,Cons,Clear,100,5,1,0.725652100052685,1
1504,55,Larynx,Right iTBS,Cons,Clear,101,4,1,0.7109925000695508,1
1505,55,Larynx,Right iTBS,Cons,Clear,102,3,1,0.672932800021954,1
1506,55,Larynx,Right iTBS,Cons,Clear,103,1,0,0.467713100020774,1
1507,55,Larynx,Right iTBS,Cons,Clear,104,3,1,0.6913219999987629,1
1508,55,Larynx,Right iTBS,Cons,Clear,105,4,1,0.624407899915241,1
1509,55,Larynx,Right iTBS,Cons,Clear,106,4,1,0.5680220000213011,1
1510,55,Larynx,Right iTBS,Cons,Clear,107,1,0,0.542620200081728,1
1511,55,Larynx,Right iTBS,Cons,Clear,108,2,0,0.540265399962664,1
1512,55,Larynx,Right iTBS,Cons,Clear,109,1,0,0.437568200053647,1
1513,55,Larynx,Right iTBS,Cons,Clear,110,3,1,0.540876500075683,1
1514,55,Larynx,Right iTBS,Cons,Clear,111,5,1,0.8915272000012919,1
1515,55,Larynx,Right iTBS,Cons,Clear,112,3,1,0.6952051999978721,1
1516,55,Larynx,Right iTBS,Cons,Clear,113,2,0,0.659192100050859,1
1517,55,Larynx,Right iTBS,Cons,Clear,114,2,0,0.685907199978828,1
1518,55,Larynx,Right iTBS,Cons,Clear,115,2,1,0.6556334999622779,1
1519,55,Larynx,Right iTBS,Cons,Clear,116,4,1,0.702478599967435,1
1520,55,Larynx,Right iTBS,Cons,Clear,117,1,0,0.49449860001914203,1
1521,55,Larynx,Right iTBS,Cons,Clear,118,4,1,0.9429997999686751,1
1522,55,Larynx,Right iTBS,Cons,Clear,119,4,1,0.7188516999594871,1
1523,55,Larynx,Right iTBS,Cons,Clear,120,3,0,0.711712599964812,1
1524,55,Larynx,Right iTBS,Cons,Clear,121,3,0,1.02891780005302,1
1525,55,Larynx,Right iTBS,Cons,Clear,122,4,1,0.6727696999441829,1
1526,55,Larynx,Right iTBS,Cons,Clear,123,2,0,0.795211900025606,1
1527,55,Larynx,Right iTBS,Cons,Clear,124,4,1,0.565109099959955,1
1528,55,Larynx,Right iTBS,Cons,Clear,125,2,0,0.7527795999776571,1
1529,55,Larynx,Right iTBS,Cons,Clear,126,3,1,0.7335385000333191,1
1530,55,Larynx,Right iTBS,Cons,Clear,127,1,0,0.661197800072841,1
1531,55,Larynx,Right iTBS,Cons,Clear,128,2,1,0.701930699986406,1
1532,55,Larynx,Right iTBS,Cons,Clear,129,4,1,0.823086800053716,1
1533,55,Larynx,Right iTBS,Cons,Clear,130,2,0,0.6921864000614729,1
1534,55,Larynx,Right iTBS,Cons,Clear,131,4,1,0.797791499993764,1
1535,55,Larynx,Right iTBS,Cons,Clear,132,3,1,0.7781997999409209,1
1536,55,Larynx,Right iTBS,Cons,Clear,133,1,0,0.826297500054352,1
1537,55,Larynx,Right iTBS,Cons,Clear,134,3,0,1.03684140008409,1
1538,55,Larynx,Right iTBS,Cons,Clear,135,5,1,0.589561200002208,1
1539,55,Larynx,Right iTBS,Cons,Clear,136,3,1,0.6052509000292049,1
1540,55,Larynx,Right iTBS,Cons,Clear,137,3,1,0.7568186999997121,1
1541,55,Larynx,Right iTBS,Cons,Clear,138,1,0,0.5311982000712311,1
1542,55,Larynx,Right iTBS,Cons,Clear,139,1,0,0.762229999992996,1
1543,55,Larynx,Right iTBS,Cons,Clear,140,2,1,0.653569600079209,1
1544,55,Larynx,Right iTBS,Cons,Clear,141,5,1,2.18007320002653,1
1545,55,Larynx,Right iTBS,Cons,Clear,142,5,1,0.72194820002187,1
1546,55,Larynx,Right iTBS,Cons,Clear,143,1,0,0.577968800091185,1
1547,55,Larynx,Right iTBS,Cons,Clear,144,3,1,0.6041571999667211,1
1548,55,Larynx,Right iTBS,Cons,Clear,145,2,0,0.5778073000255971,1
1549,55,Larynx,Right iTBS,Cons,Clear,146,1,0,0.55042699992191,1
1550,55,Larynx,Right iTBS,Cons,Clear,147,4,1,0.950481499894522,1
1551,55,Larynx,Right iTBS,Cons,Clear,148,3,1,0.7007621999364351,1
1552,55,Larynx,Right iTBS,Cons,Clear,149,2,1,0.8200088000157851,1
1553,55,Larynx,Right iTBS,Cons,Clear,150,5,1,0.7334736000048001,1
1554,55,Larynx,Right iTBS,Cons,Clear,151,5,0,0.8081022000405942,1
1555,55,Larynx,Right iTBS,Cons,Clear,152,4,1,0.64714500005357,1
1556,55,Larynx,Right iTBS,Cons,Clear,153,5,1,0.9436062000459059,1
1557,55,Larynx,Right iTBS,Cons,Clear,154,2,0,0.5974306000862271,1
1558,55,Larynx,Right iTBS,Cons,Clear,155,3,1,0.44263339997269197,1
1559,55,Larynx,Right iTBS,Cons,Clear,156,3,1,0.5769567000679671,1
2652,55,Larynx,Sham,Cons,Clear,1,4,1,0.934042100096121,1
2653,55,Larynx,Sham,Cons,Clear,2,3,0,0.710423299926333,1
2654,55,Larynx,Sham,Cons,Clear,3,4,1,0.705889699980617,1
2655,55,Larynx,Sham,Cons,Clear,4,5,1,0.540295299957506,1
2656,55,Larynx,Sham,Cons,Clear,5,2,0,0.9196360999485479,1
2657,55,Larynx,Sham,Cons,Clear,6,1,0,0.6825928000034761,1
2658,55,Larynx,Sham,Cons,Clear,7,2,1,0.578115500044078,1
2659,55,Larynx,Sham,Cons,Clear,8,4,1,0.49368079996202097,1
2660,55,Larynx,Sham,Cons,Clear,9,1,0,0.50125760002993,1
2661,55,Larynx,Sham,Cons,Clear,10,3,1,0.46261219994630703,1
2662,55,Larynx,Sham,Cons,Clear,11,4,1,0.44901630003005294,1
2663,55,Larynx,Sham,Cons,Clear,12,1,0,0.457939499989152,1
2664,55,Larynx,Sham,Cons,Clear,13,5,1,0.412294800044037,1
2665,55,Larynx,Sham,Cons,Clear,14,3,1,0.412832199945115,1
2666,55,Larynx,Sham,Cons,Clear,15,3,1,0.400856700027362,1
2667,55,Larynx,Sham,Cons,Clear,16,5,1,0.488825099891983,1
2668,55,Larynx,Sham,Cons,Clear,17,2,0,1.04162819997873,1
