,subj_idx,group_idx,turn_type,task_type,snr_type,trial_num,step_att,response,rt,step_unatnd
536,55,Larynx,Left iTBS,Cons,Noise,69,5,1,0.934513800020795,1
537,55,Larynx,Left iTBS,Cons,Noise,70,2,0,0.5951385000371371,1
538,55,Larynx,Left iTBS,Cons,Noise,71,3,1,1.92800850002095,1
539,55,Larynx,Left iTBS,Cons,Noise,72,2,0,0.601372799952514,1
540,55,Larynx,Left iTBS,Cons,Noise,73,1,0,0.715362299990375,1
541,55,Larynx,Left iTBS,Cons,Noise,74,3,0,0.835421500029042,1
542,55,Larynx,Left iTBS,Cons,Noise,75,4,1,0.531104299996514,1
543,55,Larynx,Left iTBS,Cons,Noise,76,3,1,1.0765328000416001,1
544,55,Larynx,Left iTBS,Cons,Noise,77,3,0,0.783202400023583,1
545,55,Larynx,Left iTBS,Cons,Noise,78,5,1,0.627538600005209,1
546,55,Larynx,Left iTBS,Cons,Noise,79,3,0,0.635813999979291,1
547,55,Larynx,Left iTBS,Cons,Noise,80,4,0,0.967474500008393,1
548,55,Larynx,Left iTBS,Cons,Noise,81,5,1,1.01949159998912,1
549,55,Larynx,Left iTBS,Cons,Noise,82,2,0,0.6307663000188771,1
550,55,Larynx,Left iTBS,Cons,Noise,83,2,0,0.868391899974085,1
551,55,Larynx,Left iTBS,Cons,Noise,84,4,1,1.41440840001451,1
552,55,Larynx,Left iTBS,Cons,Noise,85,2,0,1.5012543000048,1
553,55,Larynx,Left iTBS,Cons,Noise,86,5,1,0.6492750000325029,1
554,55,Larynx,Left iTBS,Cons,Noise,87,4,1,0.784012499963865,1
555,55,Larynx,Left iTBS,Cons,Noise,88,3,0,0.7556159000378101,1
556,55,Larynx,Left iTBS,Cons,Noise,89,1,0,0.787731499993242,1
557,55,Larynx,Left iTBS,Cons,Noise,90,2,1,0.9229917000047859,1
558,55,Larynx,Left iTBS,Cons,Noise,91,1,0,0.603378399973735,1
559,55,Larynx,Left iTBS,Cons,Noise,92,5,1,1.1196745999623101,1
560,55,Larynx,Left iTBS,Cons,Noise,93,3,0,0.630193100019824,1
561,55,Larynx,Left iTBS,Cons,Noise,94,3,1,0.703132800001185,1
562,55,Larynx,Left iTBS,Cons,Noise,95,2,1,1.2863420000067,1
563,55,Larynx,Left iTBS,Cons,Noise,96,1,0,1.0810664000455301,1
564,55,Larynx,Left iTBS,Cons,Noise,97,4,1,1.00352209998528,1
565,55,Larynx,Left iTBS,Cons,Noise,98,4,1,1.58477669995045,1
566,55,Larynx,Left iTBS,Cons,Noise,99,3,0,0.61588140000822,1
567,55,Larynx,Left iTBS,Cons,Noise,100,3,1,1.26144199998816,1
568,55,Larynx,Left iTBS,Cons,Noise,101,4,1,1.0520922000287098,1
569,55,Larynx,Left iTBS,Cons,Noise,102,5,1,1.29994799999986,1
570,55,Larynx,Left iTBS,Cons,Noise,103,1,0,1.05635900003836,1
571,55,Larynx,Left iTBS,Cons,Noise,104,1,1,1.7716475999914099,1
572,55,Larynx,Left iTBS,Cons,Noise,105,5,1,1.327187900024,1
573,55,Larynx,Left iTBS,Cons,Noise,106,2,0,0.662934400024824,1
574,55,Larynx,Left iTBS,Cons,Noise,107,3,0,1.1836544999969199,1
575,55,Larynx,Left iTBS,Cons,Noise,108,2,0,0.6359618999995289,1
576,55,Larynx,Left iTBS,Cons,Noise,109,3,1,0.625057999975979,1
577,55,Larynx,Left iTBS,Cons,Noise,110,4,0,0.6263827999937349,1
578,55,Larynx,Left iTBS,Cons,Noise,111,2,1,0.5552683999994771,1
579,55,Larynx,Left iTBS,Cons,Noise,112,4,1,0.7443512000027109,1
580,55,Larynx,Left iTBS,Cons,Noise,113,1,0,0.5618649999960329,1
581,55,Larynx,Left iTBS,Cons,Noise,114,3,1,0.488748000003397,1
582,55,Larynx,Left iTBS,Cons,Noise,115,3,0,0.600243700027931,1
583,55,Larynx,Left iTBS,Cons,Noise,116,3,1,0.464134500012733,1
584,55,Larynx,Left iTBS,Cons,Noise,117,5,1,0.6032870999770239,1
585,55,Larynx,Left iTBS,Cons,Noise,118,4,0,0.7619759000372142,1
586,55,Larynx,Left iTBS,Cons,Noise,119,4,1,0.752765499986708,1
587,55,Larynx,Left iTBS,Cons,Noise,120,3,1,0.83900179999182,1
588,55,Larynx,Left iTBS,Cons,Noise,121,2,0,0.645708199997898,1
589,55,Larynx,Left iTBS,Cons,Noise,122,2,1,1.3629796000313898,1
590,55,Larynx,Left iTBS,Cons,Noise,123,4,1,0.922486900002696,1
591,55,Larynx,Left iTBS,Cons,Noise,124,1,0,0.718071800016332,1
592,55,Larynx,Left iTBS,Cons,Noise,125,1,1,0.6610197999980301,1
593,55,Larynx,Left iTBS,Cons,Noise,126,4,1,0.8638280999730341,1
594,55,Larynx,Left iTBS,Cons,Noise,127,4,0,0.766776899981778,1
595,55,Larynx,Left iTBS,Cons,Noise,128,4,1,1.2530144000193102,1
596,55,Larynx,Left iTBS,Cons,Noise,129,5,1,0.862454699992668,1
597,55,Larynx,Left iTBS,Cons,Noise,130,5,1,1.46678700001212,1
598,55,Larynx,Left iTBS,Cons,Noise,131,3,0,0.615852099959739,1
599,55,Larynx,Left iTBS,Cons,Noise,132,4,1,0.932919499988202,1
600,55,Larynx,Left iTBS,Cons,Noise,133,3,0,0.5557553999824449,1
601,55,Larynx,Left iTBS,Cons,Noise,134,1,1,0.5124209999921729,1
602,55,Larynx,Left iTBS,Cons,Noise,135,5,0,0.47530170000391103,1
603,55,Larynx,Left iTBS,Cons,Noise,136,1,0,0.618382600019686,1
604,55,Larynx,Left iTBS,Cons,Noise,137,3,1,0.562709099962376,1
605,55,Larynx,Left iTBS,Cons,Noise,138,2,0,0.48749889997998297,1
606,55,Larynx,Left iTBS,Cons,Noise,139,2,1,0.8078832000028341,1
607,55,Larynx,Left iTBS,Cons,Noise,140,5,1,0.724006900039967,1
608,55,Larynx,Left iTBS,Cons,Noise,141,2,0,0.560021099983715,1
609,55,Larynx,Left iTBS,Cons,Noise,142,2,1,0.547765199968126,1
610,55,Larynx,Left iTBS,Cons,Noise,143,2,0,0.536923100007698,1
611,55,Larynx,Left iTBS,Cons,Noise,144,3,1,1.00386339996476,1
612,55,Larynx,Left iTBS,Cons,Noise,145,1,1,0.632230899995193,1
613,55,Larynx,Left iTBS,Cons,Noise,146,5,1,1.67740500002401,1
614,55,Larynx,Left iTBS,Cons,Noise,147,5,0,1.8619477000320301,1
615,55,Larynx,Left iTBS,Cons,Noise,148,3,1,0.700116700027138,1
616,55,Larynx,Left iTBS,Cons,Noise,149,3,0,1.1484371999977199,1
617,55,Larynx,Left iTBS,Cons,Noise,150,3,1,0.713594300032128,1
618,55,Larynx,Left iTBS,Cons,Noise,151,3,0,0.986242900020443,1
619,55,Larynx,Left iTBS,Cons,Noise,152,3,1,0.8565034000203009,1
620,55,Larynx,Left iTBS,Cons,Noise,153,2,0,0.6762824999750591,1
621,55,Larynx,Left iTBS,Cons,Noise,154,4,1,1.26027209998574,1
622,55,Larynx,Left iTBS,Cons,Noise,155,3,1,0.7222843999625179,1
623,55,Larynx,Left iTBS,Cons,Noise,156,1,0,0.614814999978989,1
2964,55,Larynx,Sham,Cons,Noise,1,3,0,1.5307869000826002,1
2965,55,Larynx,Sham,Cons,Noise,2,4,1,0.6821456999750811,1
2966,55,Larynx,Sham,Cons,Noise,3,4,1,0.658868899918161,1
2967,55,Larynx,Sham,Cons,Noise,4,5,1,0.6469414000166579,1
2968,55,Larynx,Sham,Cons,Noise,5,4,1,0.62145530001726,1
2969,55,Larynx,Sham,Cons,Noise,6,4,0,0.5319529999978839,1
2970,55,Larynx,Sham,Cons,Noise,7,5,0,0.71343949995935,1
2971,55,Larynx,Sham,Cons,Noise,8,5,1,0.49909990001469895,1
2972,55,Larynx,Sham,Cons,Noise,9,1,0,0.503549999906681,1
2973,55,Larynx,Sham,Cons,Noise,10,3,1,0.48702460003551096,1
2974,55,Larynx,Sham,Cons,Noise,11,5,1,0.8237498999806121,1
2975,55,Larynx,Sham,Cons,Noise,12,2,0,0.482698799925856,1
2976,55,Larynx,Sham,Cons,Noise,13,3,1,0.537001100019552,1
2977,55,Larynx,Sham,Cons,Noise,14,1,0,0.48370779992546903,1
2978,55,Larynx,Sham,Cons,Noise,15,1,1,0.49290080007631304,1
2979,55,Larynx,Sham,Cons,Noise,16,2,0,0.582844799966551,1
2980,55,Larynx,Sham,Cons,Noise,17,3,1,0.52484640001785,1
2981,55,Larynx,Sham,Cons,Noise,18,1,0,0.753753899945877,1
2982,55,Larynx,Sham,Cons,Noise,19,3,1,0.7051534999627621,1
2983,55,Larynx,Sham,Cons,Noise,20,3,1,0.6509593999944631,1
2984,55,Larynx,Sham,Cons,Noise,21,3,0,0.622055899933912,1
2985,55,Larynx,Sham,Cons,Noise,22,4,1,0.464599599945359,1
2986,55,Larynx,Sham,Cons,Noise,23,4,1,0.678987700026482,1
2987,55,Larynx,Sham,Cons,Noise,24,5,1,0.565542099997401,1
2988,55,Larynx,Sham,Cons,Noise,25,3,1,0.566953699919395,1
2989,55,Larynx,Sham,Cons,Noise,26,3,1,0.7364814000902701,1
2990,55,Larynx,Sham,Cons,Noise,27,3,1,0.48162820003926793,1
2991,55,Larynx,Sham,Cons,Noise,28,1,0,0.517724800040014,1
2992,55,Larynx,Sham,Cons,Noise,29,4,1,0.47455649997573296,1
2993,55,Larynx,Sham,Cons,Noise,30,2,1,0.662513299961574,1
2994,55,Larynx,Sham,Cons,Noise,31,2,1,0.846782799926586,1
2995,55,Larynx,Sham,Cons,Noise,32,3,1,0.519919599988498,1
2996,55,Larynx,Sham,Cons,Noise,33,4,1,0.8943163000512869,1
2997,55,Larynx,Sham,Cons,Noise,34,5,1,0.592016999959014,1
2998,55,Larynx,Sham,Cons,Noise,35,2,1,0.6112741000251839,1
2999,55,Larynx,Sham,Cons,Noise,36,2,1,0.6967818000121041,1
3000,55,Larynx,Sham,Cons,Noise,37,2,0,0.5979539999971171,1
3001,55,Larynx,Sham,Cons,Noise,38,1,0,0.612666400033049,1
3002,55,Larynx,Sham,Cons,Noise,39,2,1,0.53074319998268,1
3003,55,Larynx,Sham,Cons,Noise,40,4,1,0.516306400066242,1
3004,55,Larynx,Sham,Cons,Noise,41,3,0,1.15840950002894,1
3005,55,Larynx,Sham,Cons,Noise,42,4,1,0.787510799942538,1
3006,55,Larynx,Sham,Cons,Noise,43,1,0,0.6617557000136,1
3007,55,Larynx,Sham,Cons,Noise,44,1,0,0.71685399999842,1
3008,55,Larynx,Sham,Cons,Noise,45,2,1,0.7057427000254392,1
3009,55,Larynx,Sham,Cons,Noise,46,4,1,0.547556199948303,1
3010,55,Larynx,Sham,Cons,Noise,47,4,1,0.578619100037031,1
3011,55,Larynx,Sham,Cons,Noise,48,5,1,0.667144199949689,1
3012,55,Larynx,Sham,Cons,Noise,49,4,1,0.820698500028811,1
3013,55,Larynx,Sham,Cons,Noise,50,2,0,0.725479799904861,1
3014,55,Larynx,Sham,Cons,Noise,51,1,0,0.690131500014104,1
3015,55,Larynx,Sham,Cons,Noise,52,3,1,0.682829300058074,1
3016,55,Larynx,Sham,Cons,Noise,53,5,1,0.666599899996072,1
3017,55,Larynx,Sham,Cons,Noise,54,2,1,0.9784353999421,1
3018,55,Larynx,Sham,Cons,Noise,55,2,0,0.8164500000420959,1
3019,55,Larynx,Sham,Cons,Noise,56,3,1,0.719150200020522,1
3020,55,Larynx,Sham,Cons,Noise,57,5,1,0.739570299978368,1
3021,55,Larynx,Sham,Cons,Noise,58,3,0,0.678393499925733,1
3022,55,Larynx,Sham,Cons,Noise,59,3,1,0.630099799949676,1
3023,55,Larynx,Sham,Cons,Noise,60,2,1,0.771972800022922,1
3024,55,Larynx,Sham,Cons,Noise,61,3,1,0.7075641000410541,1
3025,55,Larynx,Sham,Cons,Noise,62,4,1,0.8816059000091631,1
3026,55,Larynx,Sham,Cons,Noise,63,3,0,0.6928621999686579,1
3027,55,Larynx,Sham,Cons,Noise,64,5,1,1.4291567999171102,1
3028,55,Larynx,Sham,Cons,Noise,65,3,1,0.932141899946146,1
