subj_idx,group_idx,turn_type,task_type,snr_type,trial_num,step_att,response,rt,step_unatnd
66,Left,TMC,Cons,Clear,8,3,1,0.915316900005564,2
66,Left,TMC,Cons,Clear,9,3,1,1.16963220000616,3
66,Left,TMC,Cons,Clear,10,1,0,0.8396968000161,3
66,Left,TMC,Cons,Clear,11,2,0,0.877489099977538,3
66,Left,TMC,Cons,Clear,12,4,1,1.07697460000054,3
66,Left,TMC,Cons,Clear,13,2,0,0.864450099994428,4
66,Left,TMC,Cons,Clear,14,3,1,0.855281399999512,1
66,Left,TMC,Cons,Clear,15,3,1,0.913473599997815,5
66,Left,TMC,Cons,Clear,16,3,1,1.43507659999887,3
66,Left,TMC,Cons,Clear,17,2,0,0.745061099994928,2
66,Left,TMC,Cons,Clear,18,4,1,1.02355710000847,1
66,Left,TMC,Cons,Clear,19,4,1,1.20986450000783,5
66,Left,TMC,Cons,Clear,20,1,0,1.32790969999041,5
66,Left,TMC,Cons,Clear,21,1,0,1.01315479999175,1
66,Left,TMC,Cons,Clear,22,5,1,1.42848360000062,4
66,Left,TMC,Cons,Clear,23,1,0,0.640703899989603,2
66,Left,TMC,Cons,Clear,24,5,1,1.10170369999832,3
66,Left,TMC,Cons,Clear,25,4,1,1.04257940000389,2
66,Left,TMC,Cons,Clear,26,5,1,0.735475499997847,1
66,Left,TMC,Cons,Clear,27,3,0,0.771272400015732,5
66,Left,TMC,Cons,Clear,28,3,1,1.02130079999915,3
66,Left,TMC,Cons,Clear,29,2,0,0.805962199985515,1
66,Left,TMC,Cons,Clear,30,5,1,1.01773809999577,3
66,Left,TMC,Cons,Clear,31,2,0,1.0584423999826,3
66,Left,TMC,Cons,Clear,32,2,0,1.23652730000322,4
66,Left,TMC,Cons,Clear,33,3,1,1.69497069998761,2
66,Left,TMC,Cons,Clear,34,3,1,1.81440709999879,4
66,Left,TMC,Cons,Clear,35,4,1,1.61427499999991,4
66,Left,TMC,Cons,Clear,36,2,0,1.25204789999407,2
66,Left,TMC,Cons,Clear,37,3,1,1.39405560001615,1
66,Left,TMC,Cons,Clear,38,4,1,1.57020119999652,4
66,Left,TMC,Cons,Clear,39,4,1,1.7492677999835,3
66,Left,TMC,Cons,Clear,40,2,0,1.38515800001915,2
66,Left,TMC,Cons,Clear,41,4,1,1.70217969999067,3
66,Left,TMC,Cons,Clear,42,3,1,1.56059700000333,4
66,Left,TMC,Cons,Clear,43,2,0,1.23304330001702,4
66,Left,TMC,Cons,Clear,44,5,1,0.921035999985179,1
66,Left,TMC,Cons,Clear,45,3,1,0.997036899992963,2
66,Left,TMC,Cons,Clear,46,3,1,1.68196049999096,1
66,Left,TMC,Cons,Clear,47,2,0,1.0419045999879,5
66,Left,TMC,Cons,Clear,48,2,0,1.38540749999811,3
66,Left,TMC,Cons,Clear,49,4,1,1.03502229999867,2
66,Left,TMC,Cons,Clear,50,4,1,1.06879580000532,5
66,Left,TMC,Cons,Clear,51,5,1,1.1234046999889,5
66,Left,TMC,Cons,Clear,52,4,1,1.38686269999016,2
66,Left,TMC,Cons,Clear,53,3,1,1.55826459999662,5
66,Left,TMC,Cons,Clear,54,1,0,0.923563100019237,2
66,Left,TMC,Cons,Clear,55,2,0,1.1981483999989,4
66,Left,TMC,Cons,Clear,56,1,0,1.05711090000113,4
66,Left,TMC,Cons,Clear,57,4,1,0.971537900011754,4
66,Left,TMC,Cons,Clear,58,3,1,1.28632230000221,3
66,Left,TMC,Cons,Clear,59,5,1,1.50526679999894,3
66,Left,TMC,Cons,Clear,60,3,0,0.83193659997778,2
66,Left,TMC,Cons,Clear,61,4,1,0.870326199976262,1
66,Left,TMC,Cons,Clear,62,2,0,1.01517189998413,3
66,Left,TMC,Cons,Clear,63,5,1,0.902910900011193,3
66,Left,TMC,Cons,Clear,64,4,1,1.47690910001984,4
66,Left,TMC,Cons,Clear,65,5,1,1.28611159999855,4
66,Left,TMC,Cons,Clear,66,1,0,0.958648999978323,1
66,Left,TMC,Cons,Clear,67,2,0,0.665108499990311,1
66,Left,TMC,Cons,Clear,68,1,0,1.37985839997418,3
66,Left,TMC,Cons,Clear,69,2,0,0.950282200006768,2
66,Left,TMC,Cons,Clear,70,3,1,1.19192429998657,1
66,Left,TMC,Cons,Clear,71,1,0,0.937295299983816,3
66,Left,TMC,Cons,Clear,72,3,1,0.828355099976761,5
66,Left,TMC,Cons,Clear,73,3,1,1.17932500000461,3
66,Left,TMC,Cons,Clear,74,3,1,0.839907000015955,4
66,Left,TMC,Cons,Clear,75,5,1,1.31192479998572,2
66,Left,TMC,Cons,Clear,76,4,1,0.915328300005058,3
66,Left,TMC,Cons,Clear,77,1,0,0.85547989999759,5
66,Left,TMC,Cons,Clear,78,3,1,1.93320299999323,3
66,Left,TMC,Tone,Noise,1,5,0,1.8523511000094,4
66,Left,TMC,Tone,Noise,2,5,1,0.975105699995765,3
66,Left,TMC,Tone,Noise,3,3,0,1.48034340000595,3
66,Left,TMC,Tone,Noise,4,2,0,0.884506300004432,3
66,Left,TMC,Tone,Noise,5,3,0,1.42014780000318,1
66,Left,TMC,Tone,Noise,6,3,1,1.36758769999142,2
66,Left,TMC,Tone,Noise,7,4,1,1.43721020000521,3
66,Left,TMC,Tone,Noise,8,4,1,1.47840500000166,4
66,Left,TMC,Tone,Noise,9,2,0,1.18965289997868,3
66,Left,TMC,Tone,Noise,10,3,0,1.17335319999256,1
66,Left,TMC,Tone,Noise,11,1,0,1.89714980000281,3
66,Left,TMC,Tone,Noise,12,3,0,1.31540910000331,5
66,Left,TMC,Tone,Noise,13,2,0,1.24932450000779,1
66,Left,TMC,Tone,Noise,14,3,0,1.23642950001522,4
66,Left,TMC,Tone,Noise,15,2,0,1.10916520000319,2
66,Left,TMC,Tone,Noise,16,5,1,1.79555819998495,1
66,Left,TMC,Tone,Noise,17,4,0,1.49325990001671,1
66,Left,TMC,Tone,Noise,18,3,0,1.45328549999977,3
66,Left,TMC,Tone,Noise,19,1,0,1.73696569999447,4
66,Left,TMC,Tone,Noise,20,2,0,1.62290109999594,4
66,Left,TMC,Tone,Noise,21,2,0,1.41321219998645,5
66,Left,TMC,Tone,Noise,22,3,0,1.58639329997823,4
66,Left,TMC,Tone,Noise,23,4,1,1.0852603999956,3
66,Left,TMC,Tone,Noise,24,4,1,1.19488450000063,5
66,Left,TMC,Tone,Noise,25,4,1,1.50421769998502,4
66,Left,TMC,Tone,Noise,26,2,0,0.93724959998508,2
66,Left,TMC,Tone,Noise,27,1,0,0.991517000016756,3
66,Left,TMC,Tone,Noise,28,1,0,0.930116100003943,2
66,Left,TMC,Tone,Noise,29,5,1,1.05317219998688,5
66,Left,TMC,Tone,Noise,30,1,0,1.15314600002603,1
66,Left,TMC,Tone,Noise,31,3,0,1.80217090001679,3
66,Left,TMC,Tone,Noise,32,2,0,1.26906279998366,4
66,Left,TMC,Tone,Noise,33,4,1,1.2958599999838,2
66,Left,TMC,Tone,Noise,34,3,1,1.08776170000783,5
66,Left,TMC,Tone,Noise,35,5,1,2.06669750000583,3
66,Left,TMC,Tone,Noise,36,1,0,0.627940699981991,5
66,Left,TMC,Tone,Noise,37,5,1,1.98595909998403,2
66,Left,TMC,Tone,Noise,38,3,0,1.53794839998591,2
66,Left,TMC,Tone,Noise,39,4,1,1.96346370002721,2
66,Left,TMC,Tone,Noise,40,3,0,1.00809499999741,3
66,Left,TMC,Tone,Noise,41,3,0,1.51833729998907,5
66,Left,TMC,Tone,Noise,42,2,0,0.897717000014381,4
66,Left,TMC,Tone,Noise,43,2,0,0.774522099993192,4
66,Left,TMC,Tone,Noise,44,2,0,0.808473200013395,2
66,Left,TMC,Tone,Noise,45,3,0,0.672251499985578,3
66,Left,TMC,Tone,Noise,46,1,0,0.96619279999868,4
66,Left,TMC,Tone,Noise,47,3,0,1.10884020000231,2
66,Left,TMC,Tone,Noise,48,3,0,0.939829400012968,1
66,Left,TMC,Tone,Noise,49,5,1,1.06195760000264,4
66,Left,TMC,Tone,Noise,50,4,1,1.24364339999738,3
66,Left,TMC,Tone,Noise,51,2,0,1.03762950000237,1
66,Left,TMC,Tone,Noise,52,2,0,0.963584499986609,2
66,Left,TMC,Tone,Noise,53,1,0,0.785394999984419,3
66,Left,TMC,Tone,Noise,54,2,0,0.953402200015262,5
66,Left,TMC,Tone,Noise,55,4,1,1.07292249999591,2
66,Left,TMC,Tone,Noise,56,5,1,0.965817700023763,3
66,Left,TMC,Tone,Noise,57,1,0,0.828917400009232,1
66,Left,TMC,Tone,Noise,58,3,0,1.44769309999538,4
66,Left,TMC,Tone,Noise,59,3,0,1.12539980001748,4
66,Left,TMC,Tone,Noise,60,5,1,0.740580899990164,1
66,Left,TMC,Tone,Noise,61,4,1,0.805643900006544,5
66,Left,TMC,Tone,Noise,62,3,0,0.924414900015108,2
66,Left,TMC,Tone,Noise,63,1,0,1.55053639999824,5
66,Left,TMC,Tone,Noise,64,2,0,1.31126990000485,3
66,Left,TMC,Tone,Noise,65,4,1,0.84401989998878,2
66,Left,TMC,Tone,Noise,66,1,0,1.14443690000917,3
66,Left,TMC,Tone,Noise,67,3,0,1.48766869999236,1
66,Left,TMC,Tone,Noise,68,4,0,2.70241699999315,4
66,Left,TMC,Tone,Noise,69,4,1,0.87983270001132,3
66,Left,TMC,Tone,Noise,70,5,1,0.893876300018746,3
66,Left,TMC,Tone,Noise,71,1,0,1.14495710001211,2
66,Left,TMC,Tone,Noise,72,5,1,1.27578429999994,5
66,Left,TMC,Tone,Noise,73,2,0,0.704435699997703,3
66,Left,TMC,Tone,Noise,74,4,1,1.20797350001521,1
66,Left,TMC,Tone,Noise,75,5,1,1.24829260000843,2
66,Left,TMC,Tone,Noise,76,3,1,1.15441810002085,5
66,Left,TMC,Tone,Noise,77,4,1,1.15739510001731,4
66,Left,TMC,Tone,Noise,78,3,0,1.0973569000198,3
66,Left,TMC,Cons,Noise,1,3,0,1.5995698000188,5
66,Left,TMC,Cons,Noise,2,3,1,2.03558830000111,3
66,Left,TMC,Cons,Noise,3,2,0,1.89125839999178,2
66,Left,TMC,Cons,Noise,4,1,0,1.55483760000789,5
66,Left,TMC,Cons,Noise,5,2,0,1.91021090000868,5
66,Left,TMC,Cons,Noise,6,3,0,2.07483649998903,1
66,Left,TMC,Cons,Noise,7,3,0,1.18113760001143,3
66,Left,TMC,Cons,Noise,8,3,0,0.94665110000642,3
66,Left,TMC,Cons,Noise,9,5,0,1.73199749999912,3
66,Left,TMC,Cons,Noise,10,5,1,1.77380650001578,1
66,Left,TMC,Cons,Noise,11,2,0,1.86648250001599,3
66,Left,TMC,Cons,Noise,12,3,0,1.65300930000376,2
66,Left,TMC,Cons,Noise,13,2,0,1.55388620001031,4
66,Left,TMC,Cons,Noise,14,5,0,1.38380619999953,2
66,Left,TMC,Cons,Noise,15,2,0,1.2318580999854,2
66,Left,TMC,Cons,Noise,16,4,0,1.12481280000065,2
66,Left,TMC,Cons,Noise,17,4,0,1.33884310000576,4
66,Left,TMC,Cons,Noise,18,2,0,1.41261030000169,1
66,Left,TMC,Cons,Noise,19,2,0,1.68518820000463,3
66,Left,TMC,Cons,Noise,20,3,0,1.34927450001123,1
66,Left,TMC,Cons,Noise,21,1,0,0.969828800007235,1
66,Left,TMC,Cons,Noise,22,3,0,1.75344269999187,4
66,Left,TMC,Cons,Noise,23,4,0,2.21539879997727,3
66,Left,TMC,Cons,Noise,24,5,0,1.78928709999309,3
66,Left,TMC,Cons,Noise,25,1,0,1.75267249997705,3
66,Left,TMC,Cons,Noise,26,1,1,1.46304440000677,4
66,Left,TMC,Cons,Noise,27,3,0,1.57734429999255,5
66,Left,TMC,Cons,Noise,28,4,0,2.04293230001349,3
66,Left,TMC,Cons,Noise,29,3,1,2.07113279998885,2
66,Left,TMC,Cons,Noise,30,4,0,2.07264769999892,4
66,Left,TMC,Cons,Noise,31,3,0,1.78838809998706,4
66,Left,TMC,Cons,Noise,32,4,0,2.37489400000777,5
66,Left,TMC,Cons,Noise,33,4,1,2.21732559998054,2
66,Left,TMC,Cons,Noise,34,1,0,1.41346889999113,3
66,Left,TMC,Cons,Noise,35,2,0,2.12020820000907,4
66,Left,TMC,Cons,Noise,36,1,0,2.19718540000031,2
66,Left,TMC,Cons,Noise,37,5,0,2.08185960000264,4
66,Left,TMC,Cons,Noise,38,4,0,2.06187110001338,1
66,Left,TMC,Cons,Noise,39,5,0,2.08843700002762,5
66,Left,TMC,Cons,Noise,40,2,0,1.74219140000059,4
66,Left,TMC,Cons,Noise,41,2,0,1.68886679998832,3
66,Left,TMC,Cons,Noise,42,4,0,1.68978659997811,3
66,Left,TMC,Cons,Noise,43,3,1,1.21945259999484,4
66,Left,TMC,Cons,Noise,44,1,0,1.45495750001282,3
66,Left,TMC,Cons,Noise,45,4,1,1.66355199998361,5
66,Left,TMC,Cons,Noise,46,3,1,1.0908246000181,5
66,Left,TMC,Cons,Noise,47,4,1,1.06107749999501,4
66,Left,TMC,Cons,Noise,48,1,0,1.2292103000218,1
66,Left,TMC,Cons,Noise,49,5,0,1.24933590000728,1
66,Left,TMC,Cons,Noise,50,4,0,1.93423650000477,1
66,Left,TMC,Cons,Noise,51,3,0,3.29474230000051,1
66,Left,TMC,Cons,Noise,52,5,0,1.86801530001685,5
66,Left,TMC,Cons,Noise,53,2,0,1.51029669999843,5
66,Left,TMC,Cons,Noise,54,1,1,0.618811299995286,5
66,Left,TMC,Cons,Noise,55,5,0,1.40645549999317,3
66,Left,TMC,Cons,Noise,56,1,0,1.06481800001347,2
66,Left,TMC,Cons,Noise,57,4,0,1.15683029999491,2
66,Left,TMC,Cons,Noise,58,1,0,2.44193699999596,4
66,Left,TMC,Cons,Noise,59,3,1,2.53811279998627,2
66,Left,TMC,Cons,Noise,60,4,0,0.806175300007453,2
66,Left,TMC,Cons,Noise,61,5,1,1.26799059999757,4
66,Left,TMC,Cons,Noise,62,3,0,1.6563552999869,3
66,Left,TMC,Cons,Noise,63,3,0,1.87406110001029,1
66,Left,TMC,Cons,Noise,64,3,0,2.22109010000713,5
66,Left,TMC,Cons,Noise,65,5,0,1.83374669999466,2
66,Left,TMC,Cons,Noise,66,5,1,1.47916320001241,3
66,Left,TMC,Cons,Noise,67,3,1,1.4865641000215,3
66,Left,TMC,Cons,Noise,68,1,0,0.836632200021995,3
66,Left,TMC,Cons,Noise,69,3,0,1.24690559998271,3
66,Left,TMC,Cons,Noise,70,2,0,1.01104439998744,2
66,Left,TMC,Cons,Noise,71,4,0,1.61287539999466,3
66,Left,TMC,Cons,Noise,72,2,0,1.65830370000913,1
66,Left,TMC,Cons,Noise,73,2,0,2.01781540000229,3
66,Left,TMC,Cons,Noise,74,2,0,1.98532050001086,2
66,Left,TMC,Cons,Noise,75,4,1,1.06258090000483,4
66,Left,TMC,Cons,Noise,76,3,0,1.28204140000162,2
66,Left,TMC,Cons,Noise,77,3,0,1.47900609998032,4
66,Left,TMC,Cons,Noise,78,2,0,1.44676159997471,4
66,Left,Sham,Tone,Clear,1,4,0,0.685737999971025,1
66,Left,Sham,Tone,Clear,2,2,0,0.81945640000049,3
66,Left,Sham,Tone,Clear,3,4,1,0.682369999994989,5
66,Left,Sham,Tone,Clear,4,5,1,1.7166406000033,3
66,Left,Sham,Tone,Clear,5,3,0,1.17769470001804,4
66,Left,Sham,Tone,Clear,6,3,0,1.61789570003748,1
66,Left,Sham,Tone,Clear,7,3,0,1.31566149997525,5
66,Left,Sham,Tone,Clear,8,1,0,0.895281900011469,4
66,Left,Sham,Tone,Clear,9,5,1,0.968349999981001,4
66,Left,Sham,Tone,Clear,10,3,0,0.957243599987123,3
66,Left,Sham,Tone,Clear,11,1,0,0.734044799988624,5
66,Left,Sham,Tone,Clear,12,2,0,1.78844099998241,2
66,Left,Sham,Tone,Clear,13,1,0,1.16345589997945,1
66,Left,Sham,Tone,Clear,14,2,0,1.4278102000244,4
66,Left,Sham,Tone,Clear,15,3,1,1.04104819998611,2
66,Left,Sham,Tone,Clear,16,2,0,1.01995400001761,1
66,Left,Sham,Tone,Clear,17,4,1,1.07614590000594,4
66,Left,Sham,Tone,Clear,18,1,0,1.44198520004284,2
66,Left,Sham,Tone,Clear,19,4,1,1.18108949996531,3
66,Left,Sham,Tone,Clear,20,3,1,1.81224390002899,3
66,Left,Sham,Tone,Clear,21,4,1,1.92436379997525,2
66,Left,Sham,Tone,Clear,22,2,0,1.94008229998872,5
66,Left,Sham,Tone,Clear,23,3,0,1.01123760000337,3
66,Left,Sham,Tone,Clear,24,1,1,1.31852829997661,3
66,Left,Sham,Tone,Clear,25,2,0,2.00833039998543,3
66,Left,Sham,Tone,Clear,26,5,1,1.57512390002375,3
66,Left,Sham,Tone,Clear,27,2,0,2.3891468999791,2
66,Left,Sham,Tone,Clear,28,3,0,2.03811919997679,5
66,Left,Sham,Tone,Clear,29,2,0,1.13072919996921,4
66,Left,Sham,Tone,Clear,30,3,1,1.65565269999206,4
66,Left,Sham,Tone,Clear,31,5,1,2.06020569999237,1
66,Left,Sham,Tone,Clear,32,4,1,1.30014379997738,4
66,Left,Sham,Tone,Clear,33,3,0,1.58280550001655,2
66,Left,Sham,Tone,Clear,34,5,1,1.89352149999468,5
66,Left,Sham,Tone,Clear,35,4,1,1.28747120004846,3
66,Left,Sham,Tone,Clear,36,5,0,1.52351289999206,2
66,Left,Sham,Tone,Clear,37,4,1,2.47938779997639,2
66,Left,Sham,Tone,Clear,38,1,0,1.45858680002857,3
66,Left,Sham,Tone,Clear,39,3,0,1.7904176999582,1
66,Left,Sham,Tone,Clear,40,1,0,1.82061530003557,1
66,Left,Sham,Tone,Clear,41,5,1,1.78541890002089,3
66,Left,Sham,Tone,Clear,42,3,0,1.62200019997545,2
66,Left,Sham,Tone,Clear,43,2,0,2.65881090000039,4
66,Left,Sham,Tone,Clear,44,2,0,1.1871545999893,3
66,Left,Sham,Tone,Clear,45,1,0,1.8668958999915,4
66,Left,Sham,Tone,Clear,46,5,1,1.01902470004279,4
66,Left,Sham,Tone,Clear,47,2,0,1.38461409998126,2
66,Left,Sham,Tone,Clear,48,2,0,1.40749950002646,2
66,Left,Sham,Tone,Clear,49,1,0,1.74564060004195,2
66,Left,Sham,Tone,Clear,50,1,0,1.82235880004009,3
66,Left,Sham,Tone,Clear,51,5,1,0.922880600031931,2
66,Left,Sham,Tone,Clear,52,5,1,1.16724189999513,1
66,Left,Sham,Tone,Clear,53,2,0,0.93778849998489,1
66,Left,Sham,Tone,Clear,54,4,1,1.55840889998944,4
66,Left,Sham,Tone,Clear,55,5,1,1.85518770001363,3
66,Left,Sham,Tone,Clear,56,5,1,1.85634539998136,5
66,Left,Sham,Tone,Clear,57,4,1,1.62111880001612,2
66,Left,Sham,Tone,Clear,58,4,1,1.48434009996708,4
66,Left,Sham,Tone,Clear,59,2,0,0.96317679999629,3
66,Left,Sham,Tone,Clear,60,3,0,1.14004799997201,3
66,Left,Sham,Tone,Clear,61,4,1,1.12014249997446,5
66,Left,Sham,Tone,Clear,62,3,0,2.07156299997587,5
66,Left,Sham,Tone,Clear,63,3,0,1.35071279999102,4
66,Left,Sham,Tone,Clear,64,1,0,1.32305000000633,3
66,Left,Sham,Tone,Clear,65,4,0,2.62109200004488,3
66,Left,Sham,Tone,Clear,66,3,1,1.16025129996706,5
66,Left,Sham,Tone,Clear,67,4,1,1.55692999996245,1
66,Left,Sham,Tone,Clear,68,3,0,1.8662473000004,3
66,Left,Sham,Tone,Clear,69,2,0,1.46984450001037,5
66,Left,Sham,Tone,Clear,70,4,1,2.23843150003813,2
66,Left,Sham,Tone,Clear,71,2,0,1.13325489999261,4
66,Left,Sham,Tone,Clear,72,3,0,1.33910399995511,1
66,Left,Sham,Tone,Clear,73,1,0,1.95434700004989,5
66,Left,Sham,Tone,Clear,74,3,1,2.40190900000744,3
66,Left,Sham,Tone,Clear,75,3,1,1.65451700001722,1
66,Left,Sham,Tone,Clear,76,3,0,1.13701420003781,4
66,Left,Sham,Tone,Clear,77,3,0,1.29122810001718,2
66,Left,Sham,Tone,Clear,78,4,1,0.976231899985578,3
66,Left,Sham,Cons,Clear,1,1,0,1.05715609999606,2
66,Left,Sham,Cons,Clear,2,3,1,0.958157400018536,3
66,Left,Sham,Cons,Clear,3,3,1,0.665566100040451,3
66,Left,Sham,Cons,Clear,4,5,1,0.688111900002696,1
66,Left,Sham,Cons,Clear,5,2,0,0.683505899971351,5
66,Left,Sham,Cons,Clear,6,4,1,0.641895700013265,3
66,Left,Sham,Cons,Clear,7,5,1,0.720935299992561,3
66,Left,Sham,Cons,Clear,8,2,0,0.678243400005158,4
66,Left,Sham,Cons,Clear,9,3,1,0.886410199978855,5
66,Left,Sham,Cons,Clear,10,3,1,0.655500799999572,5
66,Left,Sham,Cons,Clear,11,2,0,0.624844399979338,3
66,Left,Sham,Cons,Clear,12,3,1,0.899472399963997,4
66,Left,Sham,Cons,Clear,13,3,1,0.733021899999585,3
66,Left,Sham,Cons,Clear,14,2,0,0.756393000017852,2
66,Left,Sham,Cons,Clear,15,5,1,0.613513700023759,4
66,Left,Sham,Cons,Clear,16,3,1,0.905009599984623,1
66,Left,Sham,Cons,Clear,17,2,0,0.729374599992298,1
66,Left,Sham,Cons,Clear,18,4,1,0.944142499996815,4
66,Left,Sham,Cons,Clear,19,1,0,0.617806399997789,3
66,Left,Sham,Cons,Clear,20,5,1,0.591646999993827,3
66,Left,Sham,Cons,Clear,21,1,0,0.830078699975275,5
66,Left,Sham,Cons,Clear,22,5,1,0.525598499982152,2
66,Left,Sham,Cons,Clear,23,3,1,0.922062299971003,4
66,Left,Sham,Cons,Clear,24,4,1,0.731669599947054,1
66,Left,Sham,Cons,Clear,25,2,0,0.707959100021981,3
66,Left,Sham,Cons,Clear,26,2,0,0.913111499976367,4
66,Left,Sham,Cons,Clear,27,3,1,0.748305100016296,2
66,Left,Sham,Cons,Clear,28,4,1,0.944807199994102,5
66,Left,Sham,Cons,Clear,29,4,1,0.845529999991413,2
66,Left,Sham,Cons,Clear,30,1,0,0.578592299949378,4
66,Left,Sham,Cons,Clear,31,1,0,0.781570199993439,1
66,Left,Sham,Cons,Clear,32,5,1,1.21044139994774,5
66,Left,Sham,Cons,Clear,33,3,1,1.48000779998256,1
66,Left,Sham,Cons,Clear,34,4,1,0.75881579995621,4
66,Left,Sham,Cons,Clear,35,3,1,1.20152750000125,2
66,Left,Sham,Cons,Clear,36,2,0,0.697204899974167,2
66,Left,Sham,Cons,Clear,37,4,1,0.863347799982876,3
66,Left,Sham,Cons,Clear,38,1,0,0.822443999990355,3
66,Left,Sham,Cons,Clear,39,4,1,1.48884960002033,2
66,Left,Sham,Cons,Clear,40,2,0,1.12423619994661,1
66,Left,Sham,Cons,Clear,41,2,0,1.33626409998396,4
66,Left,Sham,Cons,Clear,42,1,0,0.945323799969628,1
66,Left,Sham,Cons,Clear,43,2,0,1.20804240001598,5
66,Left,Sham,Cons,Clear,44,3,1,0.994688400009181,4
66,Left,Sham,Cons,Clear,45,1,0,1.21047500002896,5
66,Left,Sham,Cons,Clear,46,2,0,1.54825429996708,2
66,Left,Sham,Cons,Clear,47,3,1,0.689829499984626,3
66,Left,Sham,Cons,Clear,48,2,0,0.727809999953024,4
66,Left,Sham,Cons,Clear,49,3,0,0.338918099994771,2
66,Left,Sham,Cons,Clear,50,5,1,0.981825800030492,4
66,Left,Sham,Cons,Clear,51,3,1,1.45421060000081,3
66,Left,Sham,Cons,Clear,52,2,0,0.996881800005212,3
66,Left,Sham,Cons,Clear,53,1,0,1.33328510000138,2
66,Left,Sham,Cons,Clear,54,1,0,1.10772179998457,3
66,Left,Sham,Cons,Clear,55,5,1,1.41553419997217,5
66,Left,Sham,Cons,Clear,56,1,0,1.41226479999023,3
66,Left,Sham,Cons,Clear,57,4,1,1.46426189999329,3
66,Left,Sham,Cons,Clear,58,4,1,1.5705676000216,1
66,Left,Sham,Cons,Clear,59,5,1,1.26069969998207,2
66,Left,Sham,Cons,Clear,60,4,1,1.1042129000416,4
66,Left,Sham,Cons,Clear,61,2,0,0.757931400032248,3
66,Left,Sham,Cons,Clear,62,3,0,1.56133140000748,3
66,Left,Sham,Cons,Clear,63,4,1,0.784749699989334,5
66,Left,Sham,Cons,Clear,64,4,1,1.32972149999114,3
66,Left,Sham,Cons,Clear,65,3,1,1.00507030001609,1
66,Left,Sham,Cons,Clear,66,3,0,1.27402110002004,2
66,Left,Sham,Cons,Clear,67,3,1,0.780561399995349,4
66,Left,Sham,Cons,Clear,68,4,1,1.25447649997659,2
66,Left,Sham,Cons,Clear,69,3,1,1.0501523000421,5
66,Left,Sham,Cons,Clear,70,3,1,2.06943440000759,1
66,Left,Sham,Cons,Clear,71,5,1,1.34686499997042,3
66,Left,Sham,Cons,Clear,72,4,1,1.24276130000362,4
66,Left,Sham,Cons,Clear,73,1,0,1.40423600003123,4
66,Left,Sham,Cons,Clear,74,2,0,1.18010519997915,2
66,Left,Sham,Cons,Clear,75,3,1,1.21678489999613,5
66,Left,Sham,Cons,Clear,76,5,1,1.3378631999949,1
66,Left,Sham,Cons,Clear,77,4,1,1.33459109999239,2
66,Left,Sham,Cons,Clear,78,5,1,0.843808599980548,3
66,Left,Sham,Tone,Noise,1,4,0,0.62456160003785,4
66,Left,Sham,Tone,Noise,2,4,0,0.685758000006899,2
66,Left,Sham,Tone,Noise,3,5,1,0.91625790001126,4
66,Left,Sham,Tone,Noise,4,3,0,0.754188499995507,3
66,Left,Sham,Tone,Noise,5,5,1,0.680739999981597,2
66,Left,Sham,Tone,Noise,6,1,0,0.674626499996521,2
66,Left,Sham,Tone,Noise,7,3,0,0.736792800016701,2
66,Left,Sham,Tone,Noise,8,2,0,0.796363400004338,2
66,Left,Sham,Tone,Noise,9,3,0,1.44705110002542,5
66,Left,Sham,Tone,Noise,10,2,0,1.29965780000202,3
66,Left,Sham,Tone,Noise,11,4,1,0.664947899989784,5
66,Left,Sham,Tone,Noise,12,4,1,0.495243800047319,1
66,Left,Sham,Tone,Noise,13,4,1,0.838861599972006,4
66,Left,Sham,Tone,Noise,14,3,0,0.860320799984038,3
66,Left,Sham,Tone,Noise,15,3,0,0.495965300011449,5
66,Left,Sham,Tone,Noise,16,2,0,0.693613500043284,5
66,Left,Sham,Tone,Noise,17,2,0,1.25668250001036,4
66,Left,Sham,Tone,Noise,18,1,0,1.14967449998949,3
66,Left,Sham,Tone,Noise,19,3,1,0.935302200028673,1
66,Left,Sham,Tone,Noise,20,3,0,0.551067700027488,2
66,Left,Sham,Tone,Noise,21,5,1,0.621486000018194,3
66,Left,Sham,Tone,Noise,22,2,0,0.574103299994022,3
66,Left,Sham,Tone,Noise,23,1,0,0.818339999997988,1
66,Left,Sham,Tone,Noise,24,4,1,0.57341740000993,3
66,Left,Sham,Tone,Noise,25,3,1,1.11853809998138,1
66,Left,Sham,Tone,Noise,26,4,1,1.06999059999362,2
66,Left,Sham,Tone,Noise,27,1,0,0.720244199968874,3
66,Left,Sham,Tone,Noise,28,3,1,0.539291300054174,4
66,Left,Sham,Tone,Noise,29,5,0,0.583325999963563,3
66,Left,Sham,Tone,Noise,30,4,1,0.733491000020877,3
66,Left,Sham,Tone,Noise,31,3,0,0.934148299973458,3
66,Left,Sham,Tone,Noise,32,1,0,1.0644063000218,5
66,Left,Sham,Tone,Noise,33,2,0,1.75952940003481,1
66,Left,Sham,Tone,Noise,34,3,1,3.53197940002428,4
66,Left,Sham,Tone,Noise,35,1,0,1.4181602000026,4
66,Left,Sham,Tone,Noise,36,2,0,2.03312470001401,2
66,Left,Sham,Tone,Noise,37,5,1,1.2992615000112,5
66,Left,Sham,Tone,Noise,38,2,0,1.40574010001728,4
66,Left,Sham,Tone,Noise,39,5,1,1.22658269997919,1
